num_date_time,answer
1_20240825 00,4156.548752957337
1_20240825 01,3919.9754346534805
1_20240825 02,3708.2053001910435
1_20240825 03,3425.206123860973
1_20240825 04,3419.4939013130956
1_20240825 05,3512.6343477884425
1_20240825 06,3556.370312346293
1_20240825 07,3990.7165397399594
1_20240825 08,4510.810241730901
1_20240825 09,6056.497614413943
1_20240825 10,6180.950923639302
1_20240825 11,6338.101781445507
1_20240825 12,6708.055250618609
1_20240825 13,6852.8628386117625
1_20240825 14,6906.264718952954
1_20240825 15,6803.175585445288
1_20240825 16,6916.604016917621
1_20240825 17,7126.841330532205
1_20240825 18,7011.349268576329
1_20240825 19,6734.157046981153
1_20240825 20,5623.383064929098
1_20240825 21,4381.369655785462
1_20240825 22,4700.31999982366
1_20240825 23,4694.401620457747
1_20240826 00,4362.1479816400815
1_20240826 01,3875.625557589929
1_20240826 02,3650.8715911350896
1_20240826 03,3447.4993175789714
1_20240826 04,3342.451165703499
1_20240826 05,3536.7851202931947
1_20240826 06,3580.8551510354555
1_20240826 07,4073.719429294886
1_20240826 08,4672.153576471734
1_20240826 09,5226.201603617232
1_20240826 10,5391.250819089937
1_20240826 11,5087.062790731048
1_20240826 12,5904.846527238733
1_20240826 13,6075.916718507554
1_20240826 14,6013.623938440827
1_20240826 15,6083.592592891891
1_20240826 16,5907.047733318097
1_20240826 17,6298.304605142328
1_20240826 18,6525.067104167392
1_20240826 19,6069.201014585053
1_20240826 20,4954.919027953699
1_20240826 21,4326.473483761859
1_20240826 22,5159.967166749909
1_20240826 23,5165.520998829597
1_20240827 00,5110.922252718606
1_20240827 01,4756.447152007207
1_20240827 02,4108.822299002573
1_20240827 03,3683.8436266759586
1_20240827 04,3822.245136712124
1_20240827 05,3676.6788318152035
1_20240827 06,3729.388823305468
1_20240827 07,4329.195793177332
1_20240827 08,5225.424384481625
1_20240827 09,5322.394156860465
1_20240827 10,5176.52675280767
1_20240827 11,4802.419337850084
1_20240827 12,5291.213160190824
1_20240827 13,5542.718148591284
1_20240827 14,5582.152649140566
1_20240827 15,5483.908983681304
1_20240827 16,5446.172226779812
1_20240827 17,5808.752338192866
1_20240827 18,5980.887227208888
1_20240827 19,5797.807224110279
