num_date_time,answer
1_20240825 00,4113.064674594004
1_20240825 01,4031.1677321731513
1_20240825 02,3761.161820552866
1_20240825 03,3803.0057966947475
1_20240825 04,3739.9826560684305
1_20240825 05,3687.695227640019
1_20240825 06,3635.7102173329413
1_20240825 07,3455.0744381221803
1_20240825 08,5047.284880197569
1_20240825 09,6171.482552924829
1_20240825 10,6369.655934083447
1_20240825 11,6623.285044346292
1_20240825 12,6782.634073740767
1_20240825 13,6888.488699822585
1_20240825 14,6896.00717423675
1_20240825 15,6892.174482791138
1_20240825 16,6932.178878418019
1_20240825 17,7030.734790432065
1_20240825 18,7074.645466385453
1_20240825 19,6859.721314364914
1_20240825 20,5449.523272573784
1_20240825 21,4978.623148265877
1_20240825 22,5355.335964875819
1_20240825 23,5102.57972077982
1_20240826 00,4632.159603010941
1_20240826 01,4216.484735229241
1_20240826 02,3900.3913401714094
1_20240826 03,4002.596105509446
1_20240826 04,3735.564364036491
1_20240826 05,3753.0625529294502
1_20240826 06,3678.047623450854
1_20240826 07,3552.2502963488723
1_20240826 08,4109.658552123428
1_20240826 09,5168.458615061725
1_20240826 10,5379.278563556117
1_20240826 11,5694.441056340665
1_20240826 12,5917.361361513766
1_20240826 13,6010.243019623197
1_20240826 14,6067.573035889356
1_20240826 15,6187.552524760989
1_20240826 16,6361.850803093773
1_20240826 17,7135.888161714578
1_20240826 18,7006.317516592335
1_20240826 19,5825.425136625251
1_20240826 20,5023.006192073037
1_20240826 21,4857.775365036299
1_20240826 22,5451.740458021615
1_20240826 23,5385.302203961815
1_20240827 00,4975.720839763819
1_20240827 01,4631.773716346852
1_20240827 02,3953.5892016233693
1_20240827 03,3554.5750984108954
1_20240827 04,3572.2903867443665
1_20240827 05,3492.479716192437
1_20240827 06,3701.446899727754
1_20240827 07,4588.295025324389
1_20240827 08,5127.116903981472
1_20240827 09,5382.251731240694
1_20240827 10,4925.830886164396
1_20240827 11,4991.259780454564
1_20240827 12,5338.543187551567
1_20240827 13,5480.410556561224
1_20240827 14,5499.34916049132
1_20240827 15,5548.197968973822
1_20240827 16,5636.847027571839
1_20240827 17,6031.240887080595
1_20240827 18,6038.209879542654
1_20240827 19,5788.139910517817
1_20240827 20,4906.612831132877
1_20240827 21,4273.033346421027
1_20240827 22,5506.960798298165
1_20240827 23,5461.208873902852
1_20240828 00,5012.426625249359
1_20240828 01,4632.229714557378
1_20240828 02,4118.493449715224
1_20240828 03,3709.202895377743
1_20240828 04,3643.0373487472075
1_20240828 05,3655.0280902310096
1_20240828 06,3764.2848153404866
1_20240828 07,4091.296763780837
1_20240828 08,5066.701031905572
1_20240828 09,5560.277797539431
1_20240828 10,5336.274926306863
1_20240828 11,5538.923304317988
1_20240828 12,5985.986381290708
1_20240828 13,6640.872971908603
1_20240828 14,6617.030342595297
1_20240828 15,6706.163838064912
1_20240828 16,6934.745840690795
1_20240828 17,6998.840007911381
1_20240828 18,7097.668567471492
1_20240828 19,6044.58007490298
1_20240828 20,5033.873305064595
1_20240828 21,4562.9800774250925
1_20240828 22,5590.809148303604
1_20240828 23,5415.806637544674
1_20240829 00,4948.523971793897
1_20240829 01,4452.564442481311
1_20240829 02,4028.6055209578044
1_20240829 03,3597.724599296447
1_20240829 04,3620.95077470481
1_20240829 05,3613.0855679211277
1_20240829 06,3673.610855803857
1_20240829 07,4460.5271917819755
1_20240829 08,5290.609299323305
1_20240829 09,5630.691534795176
1_20240829 10,5527.616820122962
1_20240829 11,5842.235110642305
1_20240829 12,6524.570515477179
1_20240829 13,6677.895265997477
1_20240829 14,6522.769392722563
1_20240829 15,6632.457195310389
1_20240829 16,6901.429423981332
1_20240829 17,6986.704337776272
1_20240829 18,7043.328988213041
1_20240829 19,6525.740390871872
