num_date_time,answer
1_20240825 00,4266.959928208659
1_20240825 01,4143.248493122706
1_20240825 02,3966.998510734213
1_20240825 03,3718.3068805859116
1_20240825 04,3681.8758024035715
1_20240825 05,3631.252719055246
1_20240825 06,3711.587749133213
1_20240825 07,4058.5052428252966
1_20240825 08,4461.899907625499
1_20240825 09,5921.935618583142
1_20240825 10,6018.83458377536
1_20240825 11,6341.666787109168
1_20240825 12,6622.598487301599
1_20240825 13,6734.858739758665
1_20240825 14,6771.076475336215
1_20240825 15,6757.040684794538
1_20240825 16,6791.179420870374
1_20240825 17,7105.9369045895055
1_20240825 18,6844.623744590031
1_20240825 19,6631.217091234044
1_20240825 20,5517.172664601061
1_20240825 21,4537.362321376222
1_20240825 22,4771.868455756009
1_20240825 23,5094.488112603189
1_20240826 00,4464.227966375143
1_20240826 01,4167.92699428651
1_20240826 02,3997.152569854851
1_20240826 03,3745.131070213307
1_20240826 04,3504.8668420855056
1_20240826 05,3628.272530600257
1_20240826 06,3728.967150054844
1_20240826 07,4098.679956757482
1_20240826 08,4608.622049947024
1_20240826 09,5122.066066442305
1_20240826 10,5242.402152789953
1_20240826 11,5172.098059522532
1_20240826 12,5846.903153053202
1_20240826 13,6062.620660045913
1_20240826 14,5956.4638177811685
1_20240826 15,6025.535238332485
1_20240826 16,5884.99709622536
1_20240826 17,6203.096344724725
1_20240826 18,6557.827833812441
1_20240826 19,5959.544965155758
1_20240826 20,4928.030938384845
1_20240826 21,4474.70923318986
1_20240826 22,5138.08056283463
1_20240826 23,5351.682406673404
1_20240827 00,5107.984599896563
1_20240827 01,4800.095223633776
1_20240827 02,4267.353638163118
1_20240827 03,3951.746499803709
1_20240827 04,3920.631297574836
1_20240827 05,3814.6785007768945
1_20240827 06,3820.785192451327
1_20240827 07,4382.733878886418
1_20240827 08,5051.002856507455
1_20240827 09,5338.2486927828095
1_20240827 10,5110.383273296552
1_20240827 11,4798.839689708859
1_20240827 12,5291.410473802933
1_20240827 13,5436.20218382633
1_20240827 14,5518.360366362911
1_20240827 15,5471.627729346294
1_20240827 16,5460.579169953367
1_20240827 17,5705.615088330825
1_20240827 18,5861.236782044305
1_20240827 19,5696.168409443144
1_20240827 20,5047.733589940692
1_20240827 21,4266.071728248751
1_20240827 22,5326.475624174205
1_20240827 23,5705.541260791423
1_20240828 00,5281.2667884358425
1_20240828 01,4849.907712638171
1_20240828 02,4478.528254857747
1_20240828 03,4220.098744934192
1_20240828 04,4029.5979544027596
1_20240828 05,4119.814441144733
1_20240828 06,4262.289525495529
1_20240828 07,4268.3877225477845
1_20240828 08,4680.46555286546
1_20240828 09,5536.381426893864
1_20240828 10,5443.572935330226
1_20240828 11,5151.975332810935
1_20240828 12,5634.015373031988
1_20240828 13,6232.348192417263
1_20240828 14,6298.030124142673
1_20240828 15,6064.82254953024
1_20240828 16,6075.576279992125
1_20240828 17,6313.466882949004
1_20240828 18,6445.981124804124
1_20240828 19,5787.55817402392
1_20240828 20,4762.644203842379
1_20240828 21,4344.012469281545
1_20240828 22,5429.677499560264
1_20240828 23,5487.978330452739
1_20240829 00,5107.794116354911
1_20240829 01,4519.398753169164
1_20240829 02,4254.773311282578
1_20240829 03,4078.7534870590307
1_20240829 04,3979.6433165051544
1_20240829 05,3918.1164808139006
1_20240829 06,3869.4594240310153
1_20240829 07,4272.36699819698
1_20240829 08,4917.8098060563425
1_20240829 09,5396.392305775214
1_20240829 10,5352.910007882009
1_20240829 11,5417.221841560941
1_20240829 12,5881.158112087858
1_20240829 13,6123.940470951971
1_20240829 14,6062.489154422106
1_20240829 15,6038.777680576128
1_20240829 16,6115.478599692344
1_20240829 17,6457.724441323807
1_20240829 18,6621.125032400741
1_20240829 19,6181.334211674639
1_20240829 20,5264.981078443194
1_20240829 21,4372.538507960556
1_20240829 22,4767.137801313424
1_20240829 23,5061.6830355796
1_20240830 00,4927.946237582294
1_20240830 01,4456.707288062614
1_20240830 02,4304.556883465548
1_20240830 03,4039.775049950218
1_20240830 04,3745.244832245874
1_20240830 05,3892.800054845923
1_20240830 06,3827.91202798974
1_20240830 07,4200.583715493036
1_20240830 08,4778.049261973395
1_20240830 09,5395.549109917973
1_20240830 10,5362.845385496112
1_20240830 11,5261.637119274481
1_20240830 12,5587.260206015279
1_20240830 13,5902.746656932082
1_20240830 14,5942.263311677345
1_20240830 15,5944.309716695518
1_20240830 16,5980.805508015477
1_20240830 17,6415.36488797925
1_20240830 18,6381.343959862911
1_20240830 19,6179.477586731533
1_20240830 20,5330.607504397474
1_20240830 21,4276.543939087344
1_20240830 22,5157.718606644918
1_20240830 23,5452.981365419238
1_20240831 00,5134.252605576928
1_20240831 01,4817.40458568861
1_20240831 02,4371.4147964884705
1_20240831 03,4122.912793195231
1_20240831 04,4051.0349310625256
1_20240831 05,4084.54302886439
1_20240831 06,3925.3995492257227
1_20240831 07,4247.613771277231
1_20240831 08,4951.603375773135
1_20240831 09,5629.942955636845
1_20240831 10,5776.023362221486
1_20240831 11,5942.3018114269
1_20240831 12,6196.331378997731
1_20240831 13,6550.127924401022
1_20240831 14,6703.554851411279
1_20240831 15,6524.231725357793
1_20240831 16,6422.754215110732
1_20240831 17,6506.646460196611
1_20240831 18,6661.301384656706
1_20240831 19,6453.935681271354
1_20240831 20,5440.6257880760995
1_20240831 21,4346.09890283668
1_20240831 22,4487.949075982047
1_20240831 23,4767.4239689800315
2_20240825 00,1114.1473190133406
2_20240825 01,1076.2061321529904
2_20240825 02,1065.9597635438533
2_20240825 03,1069.5631266022049
2_20240825 04,1079.1422008520474
2_20240825 05,1131.0507108566053
2_20240825 06,1239.1234328903497
2_20240825 07,1327.5944919721608
2_20240825 08,1420.749824034194
2_20240825 09,1576.0321155614542
2_20240825 10,1751.0748191951004
2_20240825 11,1756.6538158483868
2_20240825 12,1616.376688552974
2_20240825 13,1579.0142430690562
2_20240825 14,1632.1382899449022
2_20240825 15,1672.7538056816077
2_20240825 16,1722.208142653526
2_20240825 17,1823.66751427258
2_20240825 18,2361.1396179508806
2_20240825 19,1579.6495181937767
2_20240825 20,1921.4685433495993
2_20240825 21,2789.1374445254933
2_20240825 22,1881.9168882039512
2_20240825 23,1973.9762217573664
2_20240826 00,1671.7652120046412
2_20240826 01,1309.1541195017332
2_20240826 02,1266.195436531827
2_20240826 03,1273.1734862040378
2_20240826 04,1279.3046797893808
2_20240826 05,1365.2764664662966
2_20240826 06,1557.3146395695528
2_20240826 07,1793.4035403006997
2_20240826 08,1887.6292352766254
2_20240826 09,1990.6041806815679
2_20240826 10,2169.565446656516
2_20240826 11,2178.2274856193044
2_20240826 12,1899.5551834514156
2_20240826 13,1916.3343707587323
2_20240826 14,2009.4348290711703
2_20240826 15,1987.4704874497145
2_20240826 16,2042.3332872338426
2_20240826 17,2101.5951226848483
2_20240826 18,2656.4327383335376
2_20240826 19,1883.996424917174
2_20240826 20,1941.5405326028836
2_20240826 21,2804.4398388053787
2_20240826 22,1855.9095363250196
2_20240826 23,1881.833837260241
