num_date_time,answer
1_20240825 00,4215.074970284088
1_20240825 01,4158.082261005543
1_20240825 02,3767.7487020786493
1_20240825 03,3633.664443063264
1_20240825 04,3691.0244579111604
1_20240825 05,3676.2180777447384
1_20240825 06,3721.5050486318287
1_20240825 07,3891.2037291802562
1_20240825 08,5172.454628584415
1_20240825 09,6119.160947221328
1_20240825 10,6195.117778083742
1_20240825 11,6543.802752555503
1_20240825 12,6709.179287573837
1_20240825 13,6824.833202874901
1_20240825 14,6837.10989144246
1_20240825 15,6850.035457849146
1_20240825 16,6935.745899942658
1_20240825 17,7047.306503523891
1_20240825 18,6984.715683798526
1_20240825 19,6426.241870709377
1_20240825 20,5222.122842132454
1_20240825 21,4677.023469957392
1_20240825 22,4964.461712028764
1_20240825 23,4867.961952712874
1_20240826 00,4407.431611410907
1_20240826 01,3978.5189107555634
1_20240826 02,3814.4212026764744
1_20240826 03,3719.5345140218033
1_20240826 04,3636.590291412861
1_20240826 05,3678.0650007412883
1_20240826 06,3726.047014254813
1_20240826 07,4077.2891404887196
1_20240826 08,4637.352854473952
1_20240826 09,5151.588347720663
1_20240826 10,5286.754370364009
1_20240826 11,5499.74014292942
1_20240826 12,5853.501053832501
1_20240826 13,5945.9997099751545
1_20240826 14,5924.683938533483
1_20240826 15,5963.307878538171
1_20240826 16,6092.4169411396215
1_20240826 17,6674.313531141239
1_20240826 18,6557.125644915303
1_20240826 19,5658.7932807307425
1_20240826 20,4757.346531476676
1_20240826 21,4677.170508395013
1_20240826 22,5329.261533105059
1_20240826 23,5258.366346157974
1_20240827 00,4950.621726285325
1_20240827 01,4638.971852747989
1_20240827 02,4110.105079504019
1_20240827 03,3833.8706335779434
1_20240827 04,3659.830295340814
1_20240827 05,3578.162708148623
1_20240827 06,3848.870579446036
1_20240827 07,4557.786569308549
1_20240827 08,5119.6221861426075
1_20240827 09,5180.994615005691
1_20240827 10,4865.502224365562
1_20240827 11,4912.922589689177
1_20240827 12,5312.705339487546
1_20240827 13,5409.537757638518
1_20240827 14,5361.782322898167
1_20240827 15,5292.763709728351
1_20240827 16,5504.734315929787
1_20240827 17,5850.357721254299
1_20240827 18,5852.540403289318
1_20240827 19,5568.620094744887
1_20240827 20,4824.662504411135
1_20240827 21,4673.815930907904
1_20240827 22,5452.107920837454
1_20240827 23,5389.044987343609
1_20240828 00,5049.828495236085
1_20240828 01,4729.292497921416
1_20240828 02,4341.249572128063
1_20240828 03,4034.1215873655974
1_20240828 04,4063.72468484937
1_20240828 05,4172.483304464868
1_20240828 06,4259.150610394793
1_20240828 07,4319.098396656114
1_20240828 08,4966.566060704937
1_20240828 09,5355.3071447550265
1_20240828 10,5115.608071696241
1_20240828 11,5390.226640196425
1_20240828 12,5750.5002398534625
1_20240828 13,6188.285794670061
1_20240828 14,6124.490361916201
1_20240828 15,6146.088279197983
1_20240828 16,6348.772353311297
1_20240828 17,6460.436693767576
1_20240828 18,6520.765823982367
1_20240828 19,5570.158120082846
1_20240828 20,4755.393695051428
1_20240828 21,4589.3196311407755
1_20240828 22,5397.685940391197
1_20240828 23,5275.270616555631
1_20240829 00,4776.766595300276
1_20240829 01,4398.649474745142
1_20240829 02,4021.005760385287
1_20240829 03,3772.9287258028635
1_20240829 04,3684.042714799139
1_20240829 05,3690.3079134816057
1_20240829 06,3826.357048051661
1_20240829 07,4358.588090629364
1_20240829 08,5078.655666019183
1_20240829 09,5272.259221611292
1_20240829 10,5273.558278576301
1_20240829 11,5550.647166066004
1_20240829 12,6070.624430593878
1_20240829 13,6164.016965972196
1_20240829 14,6106.642120151949
1_20240829 15,6139.386008828622
1_20240829 16,6363.17488261484
1_20240829 17,6526.577032202591
1_20240829 18,6525.522456002333
1_20240829 19,5936.774624516838
1_20240829 20,4857.019438059486
1_20240829 21,4442.669683765665
