num_date_time,answer
1_20240825 00,4104.499269032422
1_20240825 01,3990.1367063260914
1_20240825 02,3780.2950358374037
1_20240825 03,3519.0392195805734
1_20240825 04,3363.9620963557722
1_20240825 05,3355.6850963284805
1_20240825 06,3415.6191740267695
1_20240825 07,3774.571168381169
1_20240825 08,4266.1823807069995
1_20240825 09,5918.385871978728
1_20240825 10,6070.960796772661
1_20240825 11,6410.196547320265
1_20240825 12,6628.602196438171
1_20240825 13,6841.333323814224
1_20240825 14,6885.637343820664
1_20240825 15,6819.983711939516
1_20240825 16,6923.8048833931225
1_20240825 17,7112.266825949513
1_20240825 18,6975.354025368018
1_20240825 19,6670.550309794386
1_20240825 20,5642.881662483781
1_20240825 21,4561.634171044081
1_20240825 22,4712.005501834732
1_20240825 23,5055.3954676286885
1_20240826 00,4336.598001996919
1_20240826 01,3929.8782318401845
1_20240826 02,3665.0461728590694
1_20240826 03,3478.1210340098505
1_20240826 04,3414.2160525901195
1_20240826 05,3368.8762627715832
1_20240826 06,3403.56183785753
1_20240826 07,3814.2941968320897
1_20240826 08,4487.778822330671
1_20240826 09,4965.319676712292
1_20240826 10,5255.086855991625
1_20240826 11,5008.12158024294
1_20240826 12,5778.329971782459
1_20240826 13,5975.937277362296
1_20240826 14,5916.452684915485
1_20240826 15,5954.756382340952
1_20240826 16,5832.860170909933
1_20240826 17,6323.712463946815
1_20240826 18,6576.141623618845
1_20240826 19,5972.226902376974
1_20240826 20,4994.693269294263
1_20240826 21,4351.165417975364
1_20240826 22,5106.59925965947
1_20240826 23,5398.0170492624375
1_20240827 00,5064.1480011198255
1_20240827 01,4658.979100501979
1_20240827 02,4074.192041257668
1_20240827 03,3727.7013135684165
1_20240827 04,3745.3037846865072
1_20240827 05,3475.1923533416307
1_20240827 06,3614.2429766195573
1_20240827 07,4233.050282940109
1_20240827 08,5071.012368472058
1_20240827 09,5192.606626592672
1_20240827 10,5025.599671094286
1_20240827 11,4673.765897197283
1_20240827 12,5247.9381145745065
1_20240827 13,5404.935985771352
1_20240827 14,5521.409455038791
1_20240827 15,5482.590374403864
1_20240827 16,5454.621404064262
1_20240827 17,5726.128692103261
1_20240827 18,5934.605580001134
1_20240827 19,5689.231854579222
1_20240827 20,5136.648800861507
1_20240827 21,4191.000053164771
1_20240827 22,5297.001825994475
1_20240827 23,5555.520685127884
1_20240828 00,5256.6768381458005
1_20240828 01,4728.266237081183
1_20240828 02,4375.677517726805
1_20240828 03,4079.905697678986
1_20240828 04,3897.1519119569384
1_20240828 05,3904.5624996303072
1_20240828 06,4113.827910208319
1_20240828 07,4141.163513894971
1_20240828 08,4666.460866201247
1_20240828 09,5478.717011204519
1_20240828 10,5377.19763224639
1_20240828 11,5109.9739974581535
1_20240828 12,5712.241065234877
1_20240828 13,6213.459690253367
1_20240828 14,6285.884790116721
1_20240828 15,6133.806700439161
1_20240828 16,6130.555216974455
1_20240828 17,6443.67147598222
1_20240828 18,6627.903179934485
1_20240828 19,5921.578072039201
1_20240828 20,4823.350456043152
1_20240828 21,4193.985551693016
1_20240828 22,5398.451151604693
1_20240828 23,5501.555729457805
1_20240829 00,5095.900111926181
1_20240829 01,4393.117367269784
1_20240829 02,4146.430407387512
1_20240829 03,3919.905850510756
1_20240829 04,3821.2693012419963
1_20240829 05,3622.0508056768444
1_20240829 06,3628.407912535158
1_20240829 07,4003.6532507315005
1_20240829 08,4978.524393892403
1_20240829 09,5377.059191987616
1_20240829 10,5414.904361763796
1_20240829 11,5528.641970744193
1_20240829 12,5942.128001189438
1_20240829 13,6234.624709354685
1_20240829 14,6127.751499209031
1_20240829 15,6126.48167949523
1_20240829 16,6199.273710537261
1_20240829 17,6641.018722357111
1_20240829 18,6673.292131575356
1_20240829 19,6289.336062686321
1_20240829 20,5348.45875372855
1_20240829 21,4236.767163930605
1_20240829 22,4525.665283929156
1_20240829 23,4936.782313422124
1_20240830 00,4834.548798988166
1_20240830 01,4197.226151282366
1_20240830 02,4132.297104763773
1_20240830 03,3872.3665784864106
1_20240830 04,3586.080529447033
1_20240830 05,3574.000293752246
1_20240830 06,3592.181018892551
1_20240830 07,3996.666413909188
1_20240830 08,4786.010679515146
1_20240830 09,5432.189913896207
1_20240830 10,5425.079850799274
1_20240830 11,5269.506736728675
1_20240830 12,5673.553642305477
1_20240830 13,5952.048826870055
1_20240830 14,6038.12507175791
1_20240830 15,6038.347959510588
1_20240830 16,6140.381661621026
1_20240830 17,6634.249900695815
1_20240830 18,6576.2558416522315
1_20240830 19,6375.104646021572
1_20240830 20,5523.553643648853
1_20240830 21,4259.83932764873
1_20240830 22,5199.71237505948
1_20240830 23,5435.478944212745
1_20240831 00,5157.677641025211
1_20240831 01,4728.255107218318
1_20240831 02,4260.542419400852
1_20240831 03,3897.896077432665
1_20240831 04,3824.5762165864635
1_20240831 05,3752.5371223444986
1_20240831 06,3729.3069419429976
1_20240831 07,3964.239212355613
1_20240831 08,4884.737329149299
1_20240831 09,5512.986287757555
1_20240831 10,5700.418161891163
1_20240831 11,5921.722681051182
1_20240831 12,6117.6531547952745
1_20240831 13,6555.3519867584855
1_20240831 14,6675.297822452049
1_20240831 15,6335.056070040852
1_20240831 16,6406.714074230479
1_20240831 17,6551.464719601364
1_20240831 18,6742.461935645897
1_20240831 19,6539.6537205832665
1_20240831 20,5524.643815948391
1_20240831 21,4169.51685625652
1_20240831 22,4430.247138606819
1_20240831 23,4577.10614728769
2_20240825 00,1099.16340797394
2_20240825 01,1064.0954839856886
2_20240825 02,1062.714036726678
2_20240825 03,1067.9142656711583
2_20240825 04,1075.7575521418253
2_20240825 05,1140.2913045398845
2_20240825 06,1252.1450705198527
2_20240825 07,1344.2767505249076
2_20240825 08,1435.6445018506818
2_20240825 09,1569.995292983175
2_20240825 10,1751.5229425753782
2_20240825 11,1764.632962612638
2_20240825 12,1597.9178950212483
2_20240825 13,1575.9533578909713
2_20240825 14,1619.6994091056808
2_20240825 15,1676.1450570698128
2_20240825 16,1735.137805093606
2_20240825 17,1809.9574604578625
2_20240825 18,2300.404041240857
2_20240825 19,1576.0246508351456
2_20240825 20,1878.1585746458923
2_20240825 21,2768.810163346602
2_20240825 22,1882.7596251156046
2_20240825 23,1971.9990602075434
2_20240826 00,1671.779232216028
2_20240826 01,1327.276614318443
2_20240826 02,1278.7351368850518
2_20240826 03,1296.8148517573995
2_20240826 04,1283.5075444449658
2_20240826 05,1390.8402910610978
2_20240826 06,1566.39231788625
2_20240826 07,1801.8928625402418
2_20240826 08,1869.7044835067381
2_20240826 09,1974.9443297122045
2_20240826 10,2175.7706283260036
2_20240826 11,2156.6572773759144
2_20240826 12,1893.6380459514771
2_20240826 13,1908.1571478490946
2_20240826 14,1982.509598409881
2_20240826 15,1985.0251049875067
2_20240826 16,2034.78591872454
2_20240826 17,2096.1059999949734
2_20240826 18,2648.538789920003
2_20240826 19,1871.0181555624008
2_20240826 20,1929.8276777028382
2_20240826 21,2778.5502483861246
2_20240826 22,1875.786254694655
2_20240826 23,1904.0468815107781
2_20240827 00,1667.2492965476047
2_20240827 01,1327.1142336269008
2_20240827 02,1283.107224111168
2_20240827 03,1282.4116201642862
2_20240827 04,1264.515566318943
2_20240827 05,1376.705006782618
2_20240827 06,1542.333972544934
2_20240827 07,1729.7987131434313
2_20240827 08,1817.1051397293752
2_20240827 09,1945.2162316649787
2_20240827 10,2103.25255856651
2_20240827 11,2091.30773385327
2_20240827 12,1915.0934143880613
2_20240827 13,1922.0287220486916
2_20240827 14,1964.371722391608
2_20240827 15,1962.3396970713952
2_20240827 16,2014.9901324003704
2_20240827 17,2076.6843607625256
2_20240827 18,2692.7533436796602
2_20240827 19,1862.9329185887307
2_20240827 20,2085.8063305000496
2_20240827 21,2856.59241253913
2_20240827 22,1694.371171613074
2_20240827 23,2031.439346805712
2_20240828 00,1491.5441246188136
2_20240828 01,1256.6116050037206
2_20240828 02,1197.6744204921997
2_20240828 03,1230.7985593543929
2_20240828 04,1238.8552390647
2_20240828 05,1306.929918908159
2_20240828 06,1508.783484947649
2_20240828 07,1703.4128454807728
2_20240828 08,1787.5254475626284
2_20240828 09,1918.6022623034353
2_20240828 10,2167.440541337588
2_20240828 11,2150.6700026001085
2_20240828 12,1879.0956904723787
2_20240828 13,1871.8432082121897
2_20240828 14,1895.465757944076
2_20240828 15,1940.866103079106
2_20240828 16,2042.1740099758945
2_20240828 17,2090.112177725121
2_20240828 18,2661.362213379866
2_20240828 19,1834.7211537168064
2_20240828 20,1868.6122488670433
2_20240828 21,2784.5087051059136
2_20240828 22,1730.3040512901202
2_20240828 23,1931.7644325258195
2_20240829 00,1600.4417535186737
2_20240829 01,1336.4556656837794
2_20240829 02,1235.766935093289
2_20240829 03,1238.4728998060177
2_20240829 04,1233.551039467566
2_20240829 05,1306.3926245756593
2_20240829 06,1458.9133083914605
2_20240829 07,1627.0322600385582
2_20240829 08,1738.412565209242
2_20240829 09,1898.4408496528033
2_20240829 10,2021.0468047229822
2_20240829 11,2003.6337902736059
2_20240829 12,1837.8683358957137
2_20240829 13,1843.676998005522
2_20240829 14,1910.1782112893604
2_20240829 15,1942.566259298253
2_20240829 16,2025.6749360312513
2_20240829 17,2073.5064511347873
2_20240829 18,2651.2760287174997
2_20240829 19,1839.1010842938176
2_20240829 20,1928.4526939163604
2_20240829 21,2890.40480187562
2_20240829 22,1843.3691868517983
2_20240829 23,1946.1616078842026
2_20240830 00,1609.1810303162479
2_20240830 01,1235.9415039890564
2_20240830 02,1221.3686430084772
2_20240830 03,1227.0051840093329
2_20240830 04,1225.3652624599013
2_20240830 05,1277.7411192172963
2_20240830 06,1453.784225441502
2_20240830 07,1678.9576200666136
2_20240830 08,1774.5888517817298
2_20240830 09,1891.0241293790862
2_20240830 10,2059.0883313892696
2_20240830 11,1948.2450705411823
2_20240830 12,1809.1006513350421
2_20240830 13,1850.0455433577172
2_20240830 14,1912.0348607308008
2_20240830 15,1918.7598100784323
2_20240830 16,2018.7958849799638
2_20240830 17,1956.8001037059953
2_20240830 18,2334.286743685769
2_20240830 19,1789.1402983282057
2_20240830 20,1871.5101352236702
2_20240830 21,2407.6017068393835
2_20240830 22,1543.8533395641389
2_20240830 23,1926.9619981946594
2_20240831 00,1455.2038816481404
2_20240831 01,1276.7839250432708
2_20240831 02,1209.79946010729
2_20240831 03,1216.983453208224
2_20240831 04,1193.368991601925
2_20240831 05,1205.2841535551288
2_20240831 06,1197.7787940450658
2_20240831 07,1175.3420894062224
2_20240831 08,1173.250463217542
2_20240831 09,1206.0854774529666
2_20240831 10,1283.2057792525484
2_20240831 11,1324.292153146624
2_20240831 12,1310.997851996638
2_20240831 13,1304.5127918954477
2_20240831 14,1330.409104063618
2_20240831 15,1347.4791055798607
2_20240831 16,1347.9555443272347
2_20240831 17,1248.8776125487698
2_20240831 18,1276.1891696750006
2_20240831 19,1250.7483154689573
2_20240831 20,1213.4944276621331
2_20240831 21,1120.4468144097918
2_20240831 22,1125.5691123606437
2_20240831 23,1080.5586236243414
3_20240825 00,13749.515029769647
3_20240825 01,13902.343093837386
3_20240825 02,13647.08876932351
3_20240825 03,13554.768056916322
3_20240825 04,13655.475428085796
3_20240825 05,13865.31936147772
3_20240825 06,14828.52360499499
3_20240825 07,15335.375150041771
3_20240825 08,16005.130296536365
3_20240825 09,16756.35268617692
3_20240825 10,17338.27720654588
3_20240825 11,17677.5863038824
3_20240825 12,17705.432835844265
3_20240825 13,17692.778542257533
3_20240825 14,17793.897687049048
3_20240825 15,17856.254145007355
3_20240825 16,17615.130283825885
3_20240825 17,17115.445253936632
3_20240825 18,16102.185908673655
3_20240825 19,15588.049383132213
3_20240825 20,15246.339751008367
3_20240825 21,14490.544039509945
3_20240825 22,14224.088626419518
3_20240825 23,14006.272879880777
3_20240826 00,13839.745979560665
3_20240826 01,13703.241971061692
3_20240826 02,13617.040970288006
3_20240826 03,13726.264705211443
3_20240826 04,13884.346769705397
3_20240826 05,15193.749020412542
3_20240826 06,17709.921822046388
3_20240826 07,20799.234119506364
3_20240826 08,23391.265230378238
3_20240826 09,24410.741281711656
3_20240826 10,24659.685941125863
3_20240826 11,24951.04477243642
3_20240826 12,24966.80779295024
3_20240826 13,24867.08356428786
3_20240826 14,24876.07734339747
3_20240826 15,24961.811226708815
3_20240826 16,24538.00131830312
3_20240826 17,23332.37109175924
3_20240826 18,20829.976376370087
3_20240826 19,18646.057686889697
3_20240826 20,17854.846135760377
3_20240826 21,16837.200207298476
3_20240826 22,16096.032819385247
3_20240826 23,15424.14362665849
3_20240827 00,14834.2007764229
3_20240827 01,14729.269374497911
3_20240827 02,14716.994149963364
3_20240827 03,14532.991607639884
3_20240827 04,14800.889418172686
3_20240827 05,15802.111364636981
3_20240827 06,17154.819287922888
3_20240827 07,20607.0137937712
3_20240827 08,22619.218140649617
3_20240827 09,23573.036590135926
3_20240827 10,23540.15955816883
3_20240827 11,23671.74517521536
3_20240827 12,23682.92838553586
3_20240827 13,23551.139837816856
3_20240827 14,23788.229962692734
3_20240827 15,23836.86032021903
3_20240827 16,23706.031616178145
3_20240827 17,22776.023081482213
3_20240827 18,20163.021297684256
3_20240827 19,18652.954081920365
3_20240827 20,17529.422489154756
3_20240827 21,15909.007974808641
3_20240827 22,15005.461479435959
3_20240827 23,14506.581128406246
3_20240828 00,13854.039040315556
3_20240828 01,13787.036107048356
3_20240828 02,13708.041164568705
3_20240828 03,13387.079839283622
3_20240828 04,13782.478410714155
3_20240828 05,14388.454609772818
3_20240828 06,16327.405122676602
3_20240828 07,20237.576277465705
3_20240828 08,22700.297041678718
3_20240828 09,23741.511873927884
3_20240828 10,24205.16081416746
3_20240828 11,24335.810996529206
3_20240828 12,24464.773679607573
3_20240828 13,24647.53766989975
3_20240828 14,24779.432988081455
3_20240828 15,24604.14376850335
3_20240828 16,24267.754869545864
3_20240828 17,23189.61556335
3_20240828 18,20793.70764971229
3_20240828 19,18977.234715439034
3_20240828 20,17833.533065304146
3_20240828 21,16629.6994469187
3_20240828 22,15969.055207145731
3_20240828 23,15282.811936734886
3_20240829 00,14363.097966767564
3_20240829 01,14059.537119611454
3_20240829 02,13683.003994478735
3_20240829 03,13741.782049316482
3_20240829 04,13745.88651866583
3_20240829 05,14497.979473613019
3_20240829 06,16328.364584229734
3_20240829 07,20137.84862664659
3_20240829 08,22512.50283514586
3_20240829 09,23506.98202446973
3_20240829 10,23951.809416640586
3_20240829 11,24258.349497089886
3_20240829 12,24535.164001053396
3_20240829 13,24565.454522158958
3_20240829 14,24596.355329058122
3_20240829 15,24383.54951445188
3_20240829 16,24050.851046449832
3_20240829 17,22773.560939532304
3_20240829 18,20369.053086673142
3_20240829 19,18169.457659210933
3_20240829 20,17323.934658366357
3_20240829 21,15851.185315587201
3_20240829 22,15729.103928564
3_20240829 23,14621.948826943517
3_20240830 00,14342.467129491966
3_20240830 01,14025.768294006313
3_20240830 02,14147.629958627618
3_20240830 03,13837.48557374227
3_20240830 04,13927.728229204993
3_20240830 05,14279.865178322376
3_20240830 06,16331.709602202742
3_20240830 07,20126.406502882368
3_20240830 08,22334.587130216318
3_20240830 09,23354.992981808038
3_20240830 10,23912.81530680435
3_20240830 11,24105.24747023532
3_20240830 12,24167.583551185882
3_20240830 13,24197.92894922056
3_20240830 14,24240.509953089975
3_20240830 15,24144.18846092232
3_20240830 16,23830.678436269016
3_20240830 17,22743.592062137028
3_20240830 18,20008.388830683958
3_20240830 19,18387.400695104014
3_20240830 20,17514.39435491642
3_20240830 21,16127.30113765521
3_20240830 22,15305.839547794978
3_20240830 23,14905.42307888649
3_20240831 00,13949.770232415896
3_20240831 01,13535.637613121371
3_20240831 02,13205.978014865885
3_20240831 03,13017.900608614149
3_20240831 04,13356.534721628497
3_20240831 05,13772.722369704568
3_20240831 06,15051.381920371054
3_20240831 07,16435.873904789092
3_20240831 08,17650.334460023296
3_20240831 09,18647.650970996536
3_20240831 10,19011.327966051602
3_20240831 11,19310.73047854284
3_20240831 12,19412.76567229316
3_20240831 13,18980.992850647905
3_20240831 14,18944.32534353133
3_20240831 15,18309.329981876923
3_20240831 16,18050.610070640734
3_20240831 17,17321.27788184405
3_20240831 18,16191.961618738695
3_20240831 19,15375.608318885757
3_20240831 20,14827.459749438676
3_20240831 21,14193.869704993735
3_20240831 22,13905.357918859416
3_20240831 23,13662.641821426532
4_20240825 00,647.1559793650404
4_20240825 01,605.7649106422413
4_20240825 02,611.5550119463068
4_20240825 03,615.9082996940659
4_20240825 04,632.3477020105438
4_20240825 05,762.9683018233492
4_20240825 06,842.3780499943422
4_20240825 07,910.085102715566
4_20240825 08,952.7233714232055
4_20240825 09,1023.4504594593633
4_20240825 10,1093.697747944554
4_20240825 11,1128.7541063119859
4_20240825 12,1144.4551577924874
4_20240825 13,1172.498730580668
4_20240825 14,1166.4492547351665
4_20240825 15,1140.3900508188995
4_20240825 16,1134.622505637898
4_20240825 17,1133.0345565038933
4_20240825 18,1116.7238224872121
4_20240825 19,1096.5430849386
4_20240825 20,1059.1337639452654
4_20240825 21,998.9871110155078
4_20240825 22,768.203537676231
4_20240825 23,677.6362205268042
4_20240826 00,624.7419849712718
4_20240826 01,616.0608556422847
4_20240826 02,595.5566171857374
4_20240826 03,596.6161919531892
4_20240826 04,620.0899588295454
4_20240826 05,737.3955935076638
4_20240826 06,828.9659801152197
4_20240826 07,907.3104757359231
4_20240826 08,987.1747114859495
4_20240826 09,1065.460428147671
4_20240826 10,1128.7218555095906
4_20240826 11,1121.4311098910152
4_20240826 12,1116.715377941351
4_20240826 13,1125.291772103636
4_20240826 14,1107.3623271876827
4_20240826 15,1082.9541665244917
4_20240826 16,1066.6374628245453
4_20240826 17,1068.257600932782
4_20240826 18,1043.3689044919288
4_20240826 19,966.2303988180363
4_20240826 20,942.7124058947456
4_20240826 21,913.5616994418267
4_20240826 22,765.6111636558599
4_20240826 23,640.1415156042206
4_20240827 00,603.4968892690563
4_20240827 01,595.8885799406644
4_20240827 02,589.4695737975568
4_20240827 03,592.2271179302259
4_20240827 04,617.1306779452618
4_20240827 05,724.148981711598
4_20240827 06,788.7533660230129
4_20240827 07,906.554975615311
4_20240827 08,928.4972428030535
4_20240827 09,1007.4061256723335
4_20240827 10,1047.2630755646233
4_20240827 11,1033.9634005410262
4_20240827 12,1061.9515504756814
4_20240827 13,1059.766776219135
4_20240827 14,1100.3578096608856
4_20240827 15,1079.4385090384576
4_20240827 16,1090.0258562158342
4_20240827 17,1097.2819764125397
4_20240827 18,1070.8438374210593
4_20240827 19,1028.005433874147
4_20240827 20,992.9021626264994
4_20240827 21,902.8952071304413
4_20240827 22,709.9875530891525
4_20240827 23,622.1276568545096
4_20240828 00,588.355828146802
4_20240828 01,565.8829744216932
4_20240828 02,555.9447459906148
4_20240828 03,559.4689909928152
4_20240828 04,594.9881834014069
4_20240828 05,680.3526374235133
4_20240828 06,773.6436392265132
4_20240828 07,885.0869360343281
4_20240828 08,933.992837783415
4_20240828 09,1047.4642129361462
4_20240828 10,1107.7262853190225
4_20240828 11,1122.2814240839707
4_20240828 12,1164.0538054031438
4_20240828 13,1168.0288540565803
4_20240828 14,1185.7001664130817
4_20240828 15,1168.3507934593429
4_20240828 16,1155.2617037357957
4_20240828 17,1165.1179516976263
4_20240828 18,1147.7858005115604
4_20240828 19,1131.4726201142807
4_20240828 20,1106.5462235051787
4_20240828 21,1008.2147989626461
4_20240828 22,753.0258136465301
4_20240828 23,649.3609294456801
4_20240829 00,608.5732750284074
4_20240829 01,575.8369738822323
4_20240829 02,579.1798746593649
4_20240829 03,605.0480462395224
4_20240829 04,614.3040762479418
4_20240829 05,695.9652979876884
4_20240829 06,788.7136540480901
4_20240829 07,877.7303754370391
4_20240829 08,932.6781468361899
4_20240829 09,1038.62156398956
4_20240829 10,1095.3296023642365
4_20240829 11,1121.5773305302832
4_20240829 12,1139.0083537030496
4_20240829 13,1161.5554705252111
4_20240829 14,1167.2852305162896
4_20240829 15,1146.6619857040362
4_20240829 16,1141.250790921336
4_20240829 17,1158.7723318980115
4_20240829 18,1140.7844644464337
4_20240829 19,1100.3362611716657
4_20240829 20,1086.3306038787473
4_20240829 21,974.9398871754231
4_20240829 22,774.5382238775505
4_20240829 23,618.9589183779611
4_20240830 00,598.300548074259
4_20240830 01,557.9344307005922
4_20240830 02,561.398842551537
4_20240830 03,563.4152423806308
4_20240830 04,598.8828100462482
4_20240830 05,676.0126728865246
4_20240830 06,730.4011055925685
4_20240830 07,860.3908897520254
4_20240830 08,936.9514712153461
4_20240830 09,1047.515776330497
4_20240830 10,1071.1852470055128
4_20240830 11,1151.4706094253143
4_20240830 12,1171.6746561272766
4_20240830 13,1193.714998714869
4_20240830 14,1194.3011822703513
4_20240830 15,1192.0951118712433
4_20240830 16,1183.9876130407947
4_20240830 17,1192.0199563457832
4_20240830 18,1171.151458055456
4_20240830 19,1148.7077998210507
4_20240830 20,1101.5820739894368
4_20240830 21,1025.902455104237
4_20240830 22,768.5202824822597
4_20240830 23,650.4810680119234
4_20240831 00,609.133366697237
4_20240831 01,569.5599592262
4_20240831 02,568.0894371863731
4_20240831 03,565.9080450500823
4_20240831 04,592.8638214146731
4_20240831 05,676.0252258586424
4_20240831 06,752.3148178381111
4_20240831 07,848.249523376536
4_20240831 08,874.3783328246545
4_20240831 09,996.64877085032
4_20240831 10,1066.9074980420964
4_20240831 11,1103.801842426169
4_20240831 12,1138.4022906798207
4_20240831 13,1169.523771783771
4_20240831 14,1171.8462458571937
4_20240831 15,1162.0435927554054
4_20240831 16,1160.8605601093502
4_20240831 17,1162.2354251492138
4_20240831 18,1158.7129268881754
4_20240831 19,1111.1890242464242
4_20240831 20,1077.5484176928314
4_20240831 21,1005.6399515980228
4_20240831 22,813.4367638435974
4_20240831 23,677.96806391606
5_20240825 00,4058.0740570868275
5_20240825 01,3939.556405358877
5_20240825 02,3886.161203575769
5_20240825 03,3843.932816448959
5_20240825 04,3784.6721622901828
5_20240825 05,3758.911303454183
5_20240825 06,3763.57526395228
5_20240825 07,3893.703582810754
5_20240825 08,4037.2546477414116
5_20240825 09,4185.549378668925
5_20240825 10,4361.892993685231
5_20240825 11,4495.854506152631
5_20240825 12,4640.9038994679795
5_20240825 13,4711.643461001134
5_20240825 14,4720.0902116579455
5_20240825 15,4757.928680120111
5_20240825 16,4716.289602822233
5_20240825 17,4689.131386016683
5_20240825 18,4583.523138179415
5_20240825 19,4459.24710343999
5_20240825 20,4397.05334424239
5_20240825 21,4327.367528759501
5_20240825 22,4243.808205206498
5_20240825 23,4123.087414541033
5_20240826 00,4076.4259864402698
5_20240826 01,3968.1623717865223
5_20240826 02,3907.159894926381
5_20240826 03,3835.9730503713863
